length,avg_views
9456.0,6965.0
3277.0,42713.0
2751.0,343.0
1372.0,8357.5
3133.0,1942.0
1097.0,1070.5
2344.0,3961.3333333333335
258.0,12217.01821730644
1310.0,1973.4
1045.0,21966.384615384617
1826.0,21361.5
1605.0,615.75
1877.0,8623.333333333334
1344.0,30512.25
51.0,5891.379878787879
312.0,9912.326617826619
384.0,8744.834038054969
1370.0,72579.27777777778
934.0,9750.142857142857
1203.0,2551.4166666666665
5708.0,768.0
823.0,2429.8823529411766
2766.0,684.0
2808.0,38771.0
3263.0,3341.0
2632.0,15879.0
873.0,33651.6
2351.0,313.0
236.0,12697.585654230163
513.0,10191.192439862543
1075.0,8790.42857142857
1716.0,7774.5
1666.0,10852.2
1013.0,8949.8
3437.0,366.0
1359.0,18850.25
322.0,9945.460674157302
48.0,6236.856725146199
72.0,7814.12778848802
522.0,14800.931283905968
66.0,11667.49470766129
70.0,9292.376408912189
765.0,14272.5
804.0,22784.39285714286
869.0,2361.125
864.0,9673.736842105263
1498.0,12407.0
901.0,12239.764705882353
1778.0,389.0
2777.0,81.0
1487.0,8607.375
866.0,11888.058823529413
895.0,2231.1875
1182.0,5564.916666666667
1964.0,58539.666666666664
2001.0,7652.0
1328.0,7945.8
1783.0,959.0
1992.0,21765.5
1914.0,2249.5
2356.0,11542.0
943.0,4976.5
1400.0,27787.625
820.0,1452.6875
1320.0,14900.363636363636
1410.0,8402.888888888889
1475.0,35256.0
3013.0,57454.666666666664
2031.0,33604.0
1059.0,3235.125
807.0,34366.46153846154
1997.0,91.0
879.0,1342.4782608695652
9572.0,709.0
1561.0,2277.0
2804.0,17098.0
493.0,9699.665529010239
639.0,14879.852040816326
611.0,10103.301587301587
2579.0,273018.0
1374.0,67507.88888888889
2057.0,69782.0
896.0,13924.05
835.0,7893.666666666667
7662.0,7463.0
1324.0,31794.88888888889
946028.0,5099.0
65.0,9616.182961556715
403.0,10577.429951690821
240.0,11196.619867223999
356.0,9997.853832442068
380.0,6582.751050420168
459.0,8363.418816388468
491.0,8596.167548500882
954.0,8831.75
6494.0,1859.0
1120.0,2247.4
3597.0,15.0
784.0,10954.066666666668
2442.0,706.5
442.0,8818.611987381704
655.0,14461.947368421053
1076.0,1309.6666666666667
1124.0,136499.66666666666
5781.0,15.0
349.0,11592.555944055945
347.0,9088.91673894189
1724.0,1363.0
1941.0,1571.2
772.0,18372.304347826088
1773.0,29061.8
1184.0,17966.727272727272
3470.0,5878.0
2100.0,22425.333333333332
1612.0,9851.0
43.0,7388.912981792386
233.0,10142.724283083398
10.0,4859.675152479448
243.0,10051.836929111796
391.0,9197.869304556354
1294.0,21616.47619047619
1799.0,8672.692307692309
1469.0,45078.0
1275.0,23628.625
1455.0,20994.636363636364
4178.0,13808.0
961.0,3750.4615384615386
1478.0,96822.0
937.0,22611.125
3512.0,5444.333333333333
6921.0,4750.0
27.0,5631.7529063622915
152.0,9428.666666666666
505.0,6511.579931972789
815.0,7240.2
1072.0,1398.0
1123.0,25921.4
1382.0,20643.88888888889
1503.0,20658.0
2734.0,37.0
1084.0,4294.375
1550.0,20054.625
868.0,23357.5
186.0,9755.934782608696
278.0,10008.401232032855
85.0,7857.002670623146
1416.0,208852.23529411765
465.0,9022.484992101106
649.0,14209.054187192118
760.0,4379.526315789473
1477.0,7102.5
993.0,9943.833333333334
2070.0,10486.0
1525.0,2921.0
1913.0,10474.0
2684.0,19091.0
4111.0,303.0
87.0,7957.169472502806
53.0,6157.569187242799
388.0,8469.016447368422
1624.0,4995.0
1301.0,4459.6
3440.0,661.6666666666666
1570.0,2122.2
1524.0,17749.5
1629.0,1636.0
1740.0,3613.3333333333335
3052.0,583.0
480.0,11740.96770472895
676.0,33118.85106382979
2033.0,4977.0
1330.0,16173.363636363636
1878.0,2227.6666666666665
2009.0,8857.25
2921.0,8692.0
1527.0,35091.666666666664
9221.0,1026.0
555.0,8830.390572390572
466.0,9036.5101010101
630.0,6161.16
3662.0,644.0
1093.0,6354.727272727273
3494.0,14588.5
1230.0,14706.4
2450.0,162493.5
5361.0,15944.5
596.0,10703.367509986685
128.0,7929.109945872801
68.0,8361.304830793077
335.0,10115.521334367726
651.0,11493.17619047619
178.0,12108.93661971831
663.0,23795.387096774193
927.0,69554.33333333333
1215.0,9903.0
944.0,1784.0
1792.0,13616.0
686.0,3635.1052631578946
2893.0,8048.5
2873.0,8122.5
1154.0,12632.5
5255.0,104.0
12.0,3950.743515850144
40.0,6917.072942643392
158.0,9521.6262553802
653.0,11688.168421052631
849.0,3008.909090909091
841.0,18258.0
2499.0,7982.0
2365.0,6357.5
2332.0,187.0
1245.0,6380.875
4745.0,233.0
250.0,12851.92942254812
340.0,8133.621621621622
123.0,10558.33861185984
369.0,7153.171875
579.0,9053.19683908046
597.0,9307.922471910113
341.0,13497.98023715415
1145.0,21466.1875
1731.0,250.25
919.0,5447.727272727273
1199.0,30266.88888888889
7338.0,2465.0
1812.0,1106.0
1267.0,34487.8
2150.0,23523.0
1437.0,24427.714285714286
1144.0,21829.5
94.0,7997.656530553142
241.0,10084.03391188251
519.0,9391.550442477876
396.0,9483.687711386698
859.0,9912.76923076923
684.0,6578.25
2174.0,6430.5
1284.0,36325.875
2019.0,3064.0
894.0,3330.6111111111113
1295.0,27461.85714285714
1614.0,12642.2
3125.0,2785.0
1017.0,5129.285714285715
4471.0,334.0
514.0,9786.717092337918
406.0,9239.846870838881
978.0,3573.785714285714
1279.0,35646.05882352941
1236.0,19578.88888888889
1121.0,4915.9
722.0,3612.32
945.0,18924.222222222223
1111.0,4567.5
1529.0,2523.5
842.0,2428.875
1980.0,2245.8333333333335
2092.0,2009.0
1736.0,1631.3333333333333
3483.0,1623.0
4701.0,13177.0
120.0,7911.863857374392
77.0,8092.589662142651
327.0,8412.628311884935
1358.0,30897.9
2983.0,1443.5
1143.0,1313.6
1265.0,4392.333333333333
1043.0,5665.2
2206.0,3501.0
1286.0,23417.14285714286
545.0,6783.215411558669
1221.0,218161.0909090909
594.0,11495.090452261307
523.0,7458.216475095785
1597.0,23225.5
2666.0,7864.5
965.0,34675.933333333334
917.0,6374.9
1831.0,1721.0
1073.0,7529.0
3606.0,1320.0
2281.0,15444.0
248.0,11749.241786743516
409.0,11298.093220338984
925.0,15785.0
990.0,8877.166666666666
1249.0,7383.833333333333
1153.0,20802.375
3244.0,73.0
1054.0,5904.0
3547.0,1582.0
2453.0,495.6666666666667
2257.0,5797.0
260.0,8983.868930390492
176.0,8811.36915182614
543.0,7964.122302158274
573.0,7421.922958397535
1321.0,5850.2
1022.0,27233.25
3014.0,9451.0
770.0,8840.411764705883
2048.0,3025.0
1450.0,25971.842105263157
1146.0,12813.111111111111
1388.0,7304.0
906.0,3327.5
2541.0,4047.0
2413.0,101720.0
2420.0,100.0
1280.0,7721.833333333333
462.0,7721.515974440895
437.0,6059.517882689556
645.0,10935.66847826087
735.0,5653.794117647059
617.0,12159.100456621005
696.0,10673.5
1668.0,1201.3333333333333
1112.0,36439.0
3186.0,1864.5
1177.0,4916.5
2906.0,20271.0
662.0,26120.897435897437
1042.0,6916.571428571428
3201.0,732.0
909.0,2186.9
5254.0,1907.0
1165.0,85652.0
1813.0,1800.0
325.0,15196.886214442013
302.0,12997.633854166666
507.0,8776.835390946502
410.0,8677.781883194279
1857.0,5084.333333333333
689.0,10032.40625
1166.0,21577.166666666668
5058.0,6230.0
870.0,9399.0
2781.0,25882.0
3525.0,772.0
3341.0,253.0
1709.0,283.6666666666667
2429.0,1725.3333333333333
1929.0,433.3333333333333
1243.0,5480.333333333333
479.0,8476.76262083781
413.0,10701.256067961165
390.0,8828.160387513455
778.0,5146.588235294118
1224.0,17718.5
4596.0,12691.0
2353.0,1159.25
644.0,8722.848958333334
326.0,8258.316146540026
366.0,7459.134538152611
659.0,14313.19540229885
1840.0,3487.75
832.0,12851.07142857143
1276.0,9772.333333333334
1539.0,6775.666666666667
1526.0,11815.666666666666
2421.0,5154.0
1338.0,9310.625
122.0,9839.567681347151
133.0,11126.907306434025
216.0,11398.902262879152
168.0,9284.762094102054
1708.0,12617.555555555555
733.0,14024.96
1609.0,4726.833333333333
1003.0,34599.3
1101.0,7303.0
20.0,4974.70487804878
744.0,5766.833333333333
2844.0,317.0
1705.0,476.6666666666667
3714.0,313.0
1291.0,18156.166666666668
884.0,19571.64285714286
902.0,4712.666666666667
1196.0,2700.25
1825.0,7517.0
146.0,9778.522516328636
566.0,8028.133790737565
921.0,12797.0
1728.0,3006.6666666666665
830.0,18892.478260869564
2634.0,3668.0
980.0,2815.4545454545455
1820.0,3023.0
10200.0,509.0
251.0,11626.154084158416
580.0,9406.213864306785
590.0,9925.056828597617
456.0,8448.083211678832
2223.0,5781.0
1830.0,5020.875
1834.0,663.0
1555.0,2465.3333333333335
1760.0,22044.25
209.0,11996.244072872472
607.0,7991.544474393531
3086.0,12482.0
1889.0,1936.3333333333333
3026.0,105.0
1962.0,1612.25
5439.0,1464.0
193.0,8687.887323943662
57.0,6889.0888278388275
400.0,7721.279069767442
1244.0,36320.230769230766
1126.0,4559.0
2138.0,8047.0
3278.0,24171.0
2902.0,30912.5
5826.0,545.0
102615.0,126.0
397.0,8683.91884816754
412.0,9041.552493438321
1002.0,59285.63636363636
1379.0,51460.916666666664
3880.0,6209.0
949.0,114307.64285714286
1298.0,27805.125
3072.0,9167.5
242.0,12228.716049382716
154.0,10573.181262729124
430.0,7797.5765895953755
560.0,7375.627272727273
677.0,12979.684210526315
1176.0,3192.5454545454545
799.0,12934.266666666666
810.0,20404.45
1352.0,6898.5
1006.0,11491.7
1183.0,6500.1
2729.0,23653.0
376.0,7774.883695652174
185.0,14864.336557610242
295.0,11871.285931945149
355.0,7116.677358490566
451.0,8918.612903225807
446.0,7556.8890675241155
548.0,11540.080152671755
351.0,8990.006974716653
506.0,9676.967741935483
646.0,9993.256097560976
1049.0,13473.0
1189.0,36470.22222222222
1903.0,22862.5
713.0,5009.333333333333
788.0,18268.722222222223
997.0,9341.133333333333
1403.0,16740.0
1303.0,18299.333333333332
1098.0,11099.57142857143
5733.0,335.0
292.0,11763.801220132182
527.0,9641.396226415094
652.0,10542.329166666666
1051.0,12407.92857142857
758.0,4678.695652173913
1449.0,42210.0
700.0,5935.310344827586
3294.0,456.0
2708.0,260.0
5517.0,1066.0
4497.0,473.0
544.0,7397.378424657534
2189.0,45.0
1198.0,2249.1666666666665
2238.0,213.0
2817.0,5123.0
1138.0,25302.428571428572
1551.0,2161.25
2922.0,13804.0
264.0,11077.602926165362
96.0,9323.456580937973
276.0,11813.943102742529
654.0,10343.682291666666
368.0,8515.88791423002
2748.0,23766.333333333332
739.0,11528.566666666668
719.0,6764.111111111111
1683.0,970.6666666666666
1600.0,2886.25
1068.0,2386.8333333333335
1366.0,28220.2
2548.0,18802.333333333332
871.0,12908.818181818182
1547.0,24195.8
671.0,5355.464285714285
2122.0,22026.333333333332
35.0,6105.486802894849
363.0,8460.356279069767
83.0,10056.70024772915
310.0,9848.19663573086
486.0,9134.038647342995
436.0,10562.33738191633
372.0,8830.015447991762
631.0,7697.379166666667
749.0,18659.4
1658.0,10298.0
885.0,11020.733333333334
1413.0,25584.11111111111
1606.0,7409.5
2412.0,9552.0
3636.0,92408.5
1201.0,6563.75
4225.0,4104.0
1.0,1323.7393767705382
207.0,11845.321782178218
6.0,2547.0948207171314
912.0,14931.0
1195.0,12012.166666666666
682.0,7951.235294117647
707.0,9357.8
1430.0,19989.666666666668
1768.0,10074.57142857143
3156.0,1227.0
1417.0,30898.285714285714
1096.0,1076.7777777777778
1943.0,2589.5
599.0,7733.834894358528
149.0,9000.351475409836
34.0,5331.6670124481325
313.0,13990.364812419146
71.0,10476.416600371254
497.0,7010.072131147541
759.0,6227.761904761905
1384.0,81010.44036697247
3593.0,218.5
1261.0,21207.1
1345.0,2759.6
3864.0,454.0
1122.0,4238.888888888889
2291.0,4769.0
195.0,10370.969222313823
336.0,8506.744874715261
1745.0,10299.333333333334
1220.0,5994.8
1037.0,2006.8
1965.0,635.5
2551.0,26276.333333333332
533.0,6519.669902912621
484.0,10567.55
2604.0,29692.6
1753.0,5944.75
1990.0,30801.2
1470.0,2669.375
971.0,7843.083333333333
1818.0,3799.5
1748.0,580.3333333333334
2616.0,10821.5
2986.0,85134.0
291.0,11530.086669806877
761.0,7252.277777777777
1576.0,4091.8
1681.0,429.5
3074.0,286.0
3607.0,1521.0
455.0,7256.769817073171
374.0,8899.423880597014
337.0,8241.080125687353
753.0,5296.090909090909
1363.0,9776.142857142857
1502.0,46811.57142857143
1314.0,20159.4
1385.0,83400.75
889.0,1918.0
1074.0,6313.571428571428
503.0,7341.10472972973
8.0,2862.6715304798963
119.0,8780.35420585864
499.0,6831.79112754159
377.0,10320.82125124131
974.0,1682.7058823529412
813.0,9357.933333333332
903.0,16355.545454545454
2008.0,1218.75
1047.0,48975.73333333333
2423.0,38.0
998.0,32028.0
3462.0,6054.333333333333
1793.0,1470.3333333333333
182.0,9429.385975250441
2602.0,10738.0
5362.0,1167.0
206.0,11917.796174863388
200.0,12534.69744803999
177.0,6979.571066484695
127.0,10774.426803394625
275.0,10295.763671875
4832.0,17576.0
718.0,9514.75
1162.0,23362.333333333332
1260.0,1310.6666666666667
1362.0,63054.666666666664
1254.0,68310.6
1427.0,16292.666666666666
1462.0,1983.6666666666667
1425.0,1133.5
3587.0,3142.5
389.0,8197.567769477055
416.0,7632.458762886598
854.0,18715.666666666668
1015.0,16941.545454545456
852.0,2679.181818181818
1548.0,23039.375
1031.0,755.25
5398.0,250.0
1164.0,8338.636363636364
6798.0,227.0
2181.0,2910.5
234.0,10025.800099576798
50.0,6918.83632734531
284.0,10596.70341880342
471.0,9955.811320754718
482.0,8809.487220447285
2082.0,5753.333333333333
